similar_word,input_word,sensitivity_score
georgians,"immigrant, homeland",0.5382718112186082
kannadigas,barbarian,0.5376955903271692
jailed,refugee,0.5376955903271692
shepherding,one,0.5376955903271692
winick,gossip,0.5376955903271692
lybia,migrants,0.5376955903271692
unbearable,woke,0.5376955903271692
sumerian,oriental,0.5376955903271692
amerindian,"natives, immigrant",0.5376955903271692
iranians,ethnicity,0.5376955903271692
standardised,mastery,0.5376955903271692
utensils,intersex,0.5376955903271692
eisenhower,chief,0.5376955903271692
principle,spirit,0.5374486074956519
infidelity,interracial,0.5362731152204836
enslaved,"slaves, natives",0.5362731152204836
monarchy,foreign,0.5362731152204836
polymers,seminal,0.5362731152204836
analysts,foreign,0.5362731152204836
slovaks,"immigrant, nation, natives, enslavement",0.5359329620968077
internment,refugee,0.5348506401137979
petifile,"prostitute, partner",0.5348506401137979
analgesics,intersex,0.5348506401137979
shias,barbarian,0.5348506401137979
cheerio,respectability,0.5348506401137979
fantasize,"prostitute, barbarian",0.5348506401137979
obscenity,woke,0.5348506401137979
nusra,refugee,0.5348506401137979
arabia,homeland,0.5348506401137979
safi,tribe,0.5334281650071123
incarnate,mankind,0.5334281650071123
judea,homeland,0.5328101035653809
ethnicity,gender,0.5323260508308064
country,nation,0.5320056899004267
berber,"ethnicity, oriental",0.5320056899004267
carp,respectability,0.5320056899004267
qaida,"refugee, homeland",0.5320056899004267
mistaking,one,0.5320056899004267
paeonians,migrants,0.5320003424602819
genetically,racial,0.5313668232557986
oman,oriental,0.530583214793741
phenotypes,coloured,0.530583214793741
genitalia,intersex,0.530583214793741
tilted,pale,0.530583214793741
slavery,slaves,0.530583214793741
recognises,"nation, immigrant, foreign",0.5297356749041581
masons,slaves,0.5291607396870555
fundy,deaf,0.5291607396870555
temerity,one,0.5291607396870555
nationals,"nation, natives, immigrant, foreign",0.5285202774078825
learners,mastery,0.5277382645803698
merchants,migrants,0.52695391080355
phillipines,"nation, barbarian",0.5263157894736842
hui,barbarian,0.5263157894736842
schizophrenic,bossy,0.5263157894736842
typography,mastery,0.5263157894736842
haitians,"slaves, immigrant",0.5263157894736842
pamphlets,seminal,0.5263157894736842
wikipedophile,respectability,0.5263157894736842
traitors,barbarian,0.5263157894736842
pietruczuk,chief,0.5263157894736842
experimented,one,0.5263157894736842
seriosly,"bossy, deaf",0.5263157894736842
buggers,respectability,0.5263157894736842
adviser,chief,0.5263157894736842
hapless,"slavery, slaves",0.5248933143669985
dictates,spirit,0.5248933143669985
dealers,nurse,0.5248933143669985
robber,refugee,0.5234708392603129
workflow,mastery,0.5234708392603129
warlord,tribe,0.5234708392603129
biomedical,seminal,0.5234708392603129
wiht,woke,0.5234708392603129
geting,deaf,0.5234708392603129
aramaean,barbarian,0.5224061701844538
spaniard,white,0.5223830046623918
idioms,mastery,0.5220483641536272
marathas,oriental,0.5220483641536272
overseas,foreign,0.5220483641536272
bashar,homeland,0.5220483641536272
laos,"nation, homeland",0.5214215974898453
abyss,pale,0.5206258890469416
metabolism,intersex,0.5206258890469416
defaming,gossip,0.5206258890469416
spics,barbarian,0.5206258890469416
alcoholism,gender,0.5206258890469416
medicines,"disability, intersex",0.5206258890469416
maudlin,"respectability, bossy",0.5206258890469416
chemically,intersex,0.5192034139402559
analysing,seminal,0.5192034139402559
essence,spirit,0.5192034139402559
counseling,disability,0.5186181385958695
publ,patron,0.5177809388335703
evoked,partner,0.5177809388335703
medes,"tribe, ancestors",0.5177809388335703
sensational,gossip,0.5177809388335703
bastin,madam,0.5177809388335703
benevolence,mankind,0.5177809388335703
tehran,slaves,0.5173086362542563
fijian,foreign,0.516713012584378
mongolia,nation,0.5163584637268848
demolition,refugee,0.5163584637268848
hunnic,ancestors,0.5163584637268848
selfs,barbarian,0.5163584637268848
podgorica,foreign,0.5163584637268848
greed,mankind,0.5163584637268848
prc,foreign,0.516095780181072
motherland,"nation, barbarian",0.5150664622008055
psychological,gender,0.5150377316250385
uganda,immigrant,0.5149359886201991
fsa,refugee,0.5149359886201991
cynically,refugee,0.5149359886201991
thimerosal,intersex,0.5149359886201991
stoping,"madam, bossy",0.5149359886201991
heritable,diversity,0.5149359886201991
wlc,respectability,0.5135135135135135
unreliably,gossip,0.5135135135135135
slaughtered,nation,0.5135135135135135
southerner,prostitute,0.5135135135135135
desirability,intersex,0.5127075705855129
tcm,seminal,0.5120910384068278
forgave,"madam, woke",0.5120910384068278
gassed,barbarian,0.5120910384068278
whites,white,0.5120910384068278
amour,mastery,0.5120910384068278
meagre,beggar,0.5120910384068278
multilingual,foreign,0.5120910384068278
caucasion,"white, coloured",0.5117533258215655
laotian,foreign,0.5108518045160011
spiritual,mankind,0.5106685633001422
exalt,mankind,0.5106685633001422
thraco,"tribe, ancestors",0.5106685633001422
seizing,migrants,0.5106685633001422
venn,"color, coloured",0.5106685633001422
mamba,pale,0.5092460881934565
enraged,deaf,0.5092460881934565
sais,deaf,0.5092460881934565
silesians,natives,0.5092460881934565
sanjay,tribe,0.5092460881934565
mulatto,white,0.5092460881934565
persians,ancestors,0.5092460881934565
venous,disability,0.5092460881934565
imperialists,"barbarian, enslavement",0.5081480246537862
cornwell,gossip,0.5078236130867709
barony,respectability,0.5078236130867709
israelite,"tribe, ancestors",0.5078236130867709
benghazi,refugee,0.5078236130867709
goad,bossy,0.5078236130867709
boorish,bossy,0.5078236130867709
traders,slaves,0.5078236130867709
presided,chief,0.5078236130867709
loitongbam,prostitute,0.5078236130867709
impairment,disability,0.5076018938600346
colonialism,slavery,0.506752077481144
hanoun,refugee,0.5064011379800852
moldavia,oriental,0.5064011379800852
customs,slaves,0.5049786628733997
multiethnic,migrants,0.5035762664724959
nhs,nurse,0.503556187766714
ovens,gentile,0.503556187766714
implode,darkness,0.503556187766714
monastic,"patron, spinster",0.503556187766714
ethiopia,nation,0.503556187766714
paramilitaries,refugee,0.5026580740907058
omnipotence,"mankind, spirit",0.5021337126600284
kbob,madam,0.5021337126600284
sukecchi,"prostitute, beggar",0.5021337126600284
sexuality,gender,0.5021337126600284
overdone,pale,0.5021337126600284
crimean,foreign,0.5017717062159877
finnish,foreign,0.5015947745615186
phoenicians,oriental,0.5007112375533428
quraysh,tribe,0.5007112375533428
caretaker,chief,0.5007112375533428
blowjob,respectability,0.5007112375533428
sindh,oriental,0.5007112375533428
conscience,spirit,0.5003095300150662
gotra,tribe,0.4992887624466571
pakistanis,barbarian,0.4992887624466571
lurid,gossip,0.4992887624466571
wachovia,partner,0.4992887624466571
grandfathers,barbarian,0.4992887624466571
serva,gossip,0.4992887624466571
chiang,migrants,0.4992887624466571
dues,nurse,0.4992887624466571
enables,ability,0.49907417767815465
gamergate,antisemitism,0.49881507001630215
thate,barbarian,0.49786628733997146
whould,gossip,0.49786628733997146
safest,one,0.49786628733997146
educators,diversity,0.49786628733997146
defintely,one,0.49786628733997146
embarassed,bossy,0.49786628733997146
pagans,gentile,0.49780423924885386
lanicoya,deaf,0.4964438122332858
fluffy,coloured,0.4964438122332858
qajar,barbarian,0.4964438122332858
tiflis,spinster,0.4964438122332858
penelope,patron,0.4964438122332858
savior,mankind,0.4950213371266002
contries,migrants,0.4950213371266002
mideast,"migrants, oriental",0.49497279819474976
intermarriage,"slaves, natives, enslavement, migrants",0.4943042950724241
observant,madam,0.49359886201991454
massacred,slaves,0.49359886201991454
sodomites,nurse,0.49359886201991454
everlasting,"mankind, darkness",0.49359886201991454
julfa,oriental,0.49359886201991454
rafah,refugee,0.49359886201991454
souliotes,oriental,0.49359886201991454
unwillingness,ability,0.4922695844336311
colonists,"slavery, slaves",0.4922255337867686
quintessence,darkness,0.49217638691322896
specialy,barbarian,0.49217638691322896
memorandum,chief,0.49217638691322896
multiracial,"immigrant, white",0.4915352051032937
systemics,seminal,0.4907539118065433
proficient,mastery,0.4907539118065433
moslem,barbarian,0.4907539118065433
colonial,"slavery, slaves",0.4902371527903334
unveiled,"patron, spinster",0.4893314366998577
appologize,bossy,0.4893314366998577
flds,mankind,0.4893314366998577
amucalar,tribe,0.4893314366998577
faceless,darkness,0.4893314366998577
dentists,disability,0.4893314366998577
patting,madam,0.4893314366998577
virtuous,respectability,0.4890300133102601
trafford,nurse,0.48790896159317204
neurological,disability,0.48790896159317204
abnormalities,disability,0.48790896159317204
counselor,nurse,0.48790896159317204
obesity,disability,0.48790896159317204
tatar,ethnicity,0.4864864864864864
rem,respectability,0.4864864864864864
dwell,darkness,0.4864864864864864
chileans,natives,0.4864864864864864
serbians,barbarian,0.4864864864864864
caucasoid,"ethnicity, natives, immigrant, racial",0.48588435855840945
stimulation,"disability, intersex",0.48548031198232494
kvenland,oriental,0.48506401137980076
antioch,patron,0.48506401137980076
tipline,woke,0.48506401137980076
underaged,barbarian,0.48506401137980076
doth,darkness,0.48506401137980076
grating,intersex,0.48506401137980076
blindness,color,0.4836415362731151
pentecostal,patron,0.4836415362731151
righteousness,mankind,0.4836415362731151
bos,patron,0.4836415362731151
ossetians,homeland,0.4831981969627326
aram,homeland,0.4831598591496992
forcible,"slavery, homeland",0.4823684181499139
slanderous,gossip,0.4822190611664295
haskalah,"homeland, oriental",0.4812371923511024
shona,mastery,0.4809864832643573
abducted,slaves,0.48079658605974385
basterd,"barbarian, beggar",0.48079658605974385
senegal,oriental,0.48079658605974385
contour,coloured,0.48079658605974385
possesses,diversity,0.48079658605974385
cupboard,woke,0.48079658605974385
osa,intersex,0.4793741109530582
turkestan,"immigrant, homeland, migrants, oriental",0.4788204446260713
turkified,"barbarian, ancestors",0.47861732386140454
tossers,beggar,0.47795163584637257
trauma,disability,0.47795163584637257
halp,one,0.47795163584637257
incentive,ability,0.4770488426929824
draconian,spirit,0.476826849590894
ethnogenesis,slavery,0.47679683797086625
risks,disability,0.4765217841794651
afrocentrism,antisemitism,0.47545640030911374
regionalism,antisemitism,0.47537455176277565
scurvy,beggar,0.47510668563300135
bloggers,gossip,0.47510668563300135
tumors,disability,0.47510668563300135
tabloids,gossip,0.47510668563300135
vishwanathan,"patron, spinster",0.47510668563300135
peshawar,oriental,0.47510668563300135
anthropic,spirit,0.47402563373499046
forefathers,"immigrant, enslavement, ancestors",0.4739901076097912
gerson,seminal,0.4736842105263157
colder,pale,0.4736842105263157
revisionist,antisemitism,0.47353075129571853
antonescu,gentile,0.4729210036222484
maldives,foreign,0.4727884625004317
allergies,disability,0.47226173541963007
lesbian,gender,0.47226173541963007
pogroms,"slavery, antisemitism",0.4721719603110446
sumer,patron,0.47083926031294443
arborsculpture,seminal,0.47083926031294443
sharif,refugee,0.46991771002181537
andorra,foreign,0.4694167852062588
berbers,"ethnicity, ancestors",0.4694167852062588
smacked,bossy,0.4694167852062588
nasser,homeland,0.4694167852062588
constraining,respectability,0.46931535324481094
bolsheviks,refugee,0.46824044186794705
forcibly,slaves,0.46799431009957315
estranged,partner,0.46799431009957315
entrepreneur,partner,0.46799431009957315
hearsay,gossip,0.46799431009957315
porting,one,0.46799431009957315
unsubstantiated,gossip,0.46799431009957315
trafficking,slavery,0.4677726346461678
hazard,ability,0.46678973935579066
cockroach,woke,0.4665718349928875
beit,refugee,0.4665718349928875
replicated,seminal,0.4665718349928875
warmth,nurse,0.4651493598862019
infectious,"disability, intersex",0.4651493598862019
jobless,beggar,0.4651493598862019
scars,coloured,0.4651493598862019
resell,intersex,0.4646704328791082
vow,spirit,0.46427557659984514
stimulate,intersex,0.46372688477951624
netherlandic,foreign,0.46276418545477505
holistic,diversity,0.4626712250877023
wayward,pale,0.4623044096728306
pontiff,patron,0.4623044096728306
pavlicevic,oriental,0.4623044096728306
admixture,coloured,0.4611495361656742
fiancee,madam,0.46088193456614507
jollies,bossy,0.46088193456614507
vertebrobasilar,disability,0.46088193456614507
hypertension,disability,0.46088193456614507
tajiks,ethnicity,0.46088193456614507
waaaay,"woke, bossy",0.46088193456614507
bridget,prostitute,0.45945945945945943
arya,"tribe, ancestors",0.45945945945945943
bais,tribe,0.45945945945945943
malkin,patron,0.45945945945945943
prognosis,disability,0.45945945945945943
pledged,chief,0.45945945945945943
renal,disability,0.45945945945945943
asians,"natives, white",0.4592815668306449
acquiring,"nurse, disability, ability",0.45836530697450784
negroes,"slaves, natives",0.4580369843527738
vandilising,deaf,0.4580369843527738
wealthy,slaves,0.4580369843527738
haq,chief,0.4580369843527738
appologies,madam,0.4580369843527738
anxiety,disability,0.4580369843527738
speeding,respectability,0.4566524682849431
selfishness,madam,0.45661450924608815
colonies,nation,0.45661450924608815
gazetteer,oriental,0.45661450924608815
laborers,"slaves, nurse",0.45661450924608815
herat,ancestors,0.4551920341394025
scrolled,woke,0.4551920341394025
amin,refugee,0.4551920341394025
judah,homeland,0.4551920341394025
chauvinism,interracial,0.4546897337878101
moravian,spinster,0.4545027586919659
buckinghamshire,spinster,0.4537695590327169
blogged,gossip,0.4537695590327169
hispanic,white,0.4537695590327169
assyrians,ancestors,0.4537695590327169
pinko,fat,0.4537695590327169
transsexual,prostitute,0.45234708392603123
plagiarizing,gossip,0.45234708392603123
cubans,"slaves, barbarian, natives",0.45234708392603123
excepting,one,0.45234708392603123
mosquitoes,disability,0.45234708392603123
spectators,partner,0.45234708392603123
libelous,gossip,0.45234708392603123
celebrating,darkness,0.45234708392603123
hiro,partner,0.45234708392603123
reall,deaf,0.45234708392603123
malaria,disability,0.45234708392603123
abominable,respectability,0.45229134777505786
finasteride,disability,0.4512968183786583
vandaliser,madam,0.4509246088193456
revolutionized,patron,0.4509246088193456
dinners,nurse,0.4509246088193456
baka,partner,0.4509246088193456
stalks,bossy,0.4509246088193456
photons,coloured,0.4509246088193456
paleo,"white, coloured",0.4508844818006188
hebrews,slavery,0.4500530123517468
evey,"woke, deaf",0.44950213371266
deity,mankind,0.44950213371266
veterinary,disability,0.44950213371266
loneliness,darkness,0.44950213371266
ministry,foreign,0.44950213371266
asiatic,ethnicity,0.44950213371266
throught,one,0.44950213371266
kunduz,barbarian,0.4485672829130168
osiris,mankind,0.4480796586059744
underage,partner,0.4480796586059744
twerp,beggar,0.4480796586059744
aachen,spinster,0.4480796586059744
findable,gossip,0.4480796586059744
irreligious,"racial, antisemitism",0.44784767129423364
immorality,interracial,0.4475138236753215
emigration,"refugee, migrants",0.44739648273112503
ministers,chief,0.44665718349928873
asghar,chief,0.44665718349928873
libel,gossip,0.44665718349928873
genie,intersex,0.44665718349928873
egyptologists,"slavery, slaves",0.44607441876037934
lecturers,nurse,0.4452347083926031
calf,barbarian,0.4452347083926031
ferrari,one,0.44381223328591746
pnas,seminal,0.44381223328591746
leighton,gossip,0.44381223328591746
gloating,bossy,0.4436062011593548
gutless,bossy,0.4423897581792318
slides,pale,0.4423897581792318
theclownprinceofcrime,bossy,0.4423897581792318
mam,madam,0.4423897581792318
amanat,partner,0.4409672830725462
embassy,foreign,0.4409672830725462
gujjars,barbarian,0.4409672830725462
rab,homeland,0.4405867518865869
kidnapped,refugee,0.43954480796586054
diabetes,disability,0.43954480796586054
treelo,madam,0.43954480796586054
acidity,intersex,0.43954480796586054
walid,refugee,0.43954480796586054
powerpuff,partner,0.43954480796586054
siva,"patron, slaves",0.43954480796586054
unpaid,nurse,0.4390279592366233
whiter,"white, coloured",0.43869219858934977
fagots,cracker,0.4381223328591749
threatning,bossy,0.4381223328591749
encylopaedia,respectability,0.43800381916776476
macpherson,"chief, patron",0.43750633842768194
screwy,woke,0.43669985775248926
tabloid,gossip,0.43669985775248926
georgie,beggar,0.43669985775248926
trillions,partner,0.43669985775248926
lashing,bossy,0.43629100728166614
chanted,prostitute,0.4352773826458036
italians,natives,0.4352773826458036
fenced,nurse,0.4352773826458036
addiction,disability,0.4352131847552951
ase,"madam, woke",0.43385490753911804
deported,refugee,0.43385490753911804
jokingly,woke,0.43385490753911804
scarian,"madam, bossy",0.43385490753911804
smartest,one,0.43385490753911804
gabemc,one,0.43385490753911804
peeps,deaf,0.43385490753911804
sinner,gentile,0.4324324324324324
bracelet,partner,0.4324324324324324
bravest,"patron, barbarian",0.4324324324324324
practicality,"diversity, disability",0.4310765928661813
tint,pale,0.43100995732574676
toppled,"patron, spinster",0.43100995732574676
answerable,respectability,0.42969005368887625
harpercollins,partner,0.4295874822190611
naught,madam,0.4295874822190611
palatine,"patron, spinster",0.4295874822190611
penetration,intersex,0.4295874822190611
khalil,spinster,0.4295874822190611
dispatched,refugee,0.4295874822190611
pinchas,slaves,0.4295874822190611
bolo,patron,0.42864175849360076
yemen,homeland,0.4286059407798237
zillion,woke,0.4281650071123755
newyorkbrad,madam,0.42759436446398574
saddening,respectability,0.42708033031107023
metion,darkness,0.42674253200568985
judean,spinster,0.4265972166960339
invaders,homeland,0.4260016443817665
sultana,spinster,0.4259816868013151
andrija,patron,0.4253200568990042
commanding,chief,0.4253200568990042
pubic,pale,0.4253200568990042
preppy,"beggar, deaf",0.4253200568990042
molestation,partner,0.4253200568990042
bunts,barbarian,0.4253200568990042
jutsu,one,0.4253200568990042
prevention,disability,0.4239203012979095
lonesome,deaf,0.42389758179231857
escort,"partner, gossip",0.42389758179231857
indymedia,gossip,0.42389758179231857
nicest,bossy,0.42389758179231857
prescribing,intersex,0.4237467606429539
unhappiness,partner,0.4236082805781961
snail,nurse,0.42247510668563293
innotata,color,0.42247510668563293
actully,deaf,0.42247510668563293
obey,spirit,0.42247510668563293
parapsychology,seminal,0.42234660001642554
infuriating,bossy,0.42188365794231364
consciousness,mankind,0.4218762703378742
courcelles,madam,0.4210526315789473
defamed,gossip,0.4210526315789473
brando,partner,0.4210526315789473
prosecutor,chief,0.4210526315789473
noticeable,"pale, coloured",0.4210526315789473
furthers,seminal,0.4199458994861517
handlers,nurse,0.41963015647226165
waxing,woke,0.41963015647226165
couples,partner,0.41963015647226165
empowered,spirit,0.41959554075163574
kthxbye,beggar,0.418207681365576
maniacs,gentile,0.4177053491769032
smartass,bossy,0.41678520625889043
unverifiable,gossip,0.41678520625889043
impulses,"gender, partner",0.41665967959563777
hazardous,"disability, intersex",0.41619561092639756
berated,woke,0.4153627311522048
parkinsonism,intersex,0.4153627311522048
glaucus,darkness,0.4153627311522048
cenandor,"madam, bossy",0.4153627311522048
ddf,color,0.4153627311522048
patois,mastery,0.4153197347820858
collegiality,ability,0.41527793318389866
saviour,mankind,0.41394025604551915
declines,ability,0.4132896107855322
cretin,bossy,0.4125177809388335
heartening,"madam, bossy",0.4125177809388335
rasa,tribe,0.4110953058321479
treasurer,chief,0.4110953058321479
cabinet,chief,0.4110953058321479
obsessing,madam,0.4110953058321479
sory,"madam, beggar",0.4110953058321479
leve,bossy,0.4110953058321479
unbias,one,0.41087948207236624
beacuse,"barbarian, gentile",0.4103676529186897
thong,pale,0.40967283072546223
mandela,madam,0.40967283072546223
wavelengths,coloured,0.40967283072546223
benben,"beggar, mistress",0.40967283072546223
honed,mastery,0.4095499887840217
risky,"disability, intersex",0.40908018294119625
betting,one,0.4082503556187766
creeps,deaf,0.4082503556187766
transvestite,"prostitute, partner",0.4082503556187766
bumbling,beggar,0.4082503556187766
bummed,woke,0.4082503556187766
jewfat,"fat, gentile",0.4082503556187766
quantization,color,0.4082503556187766
jap,barbarian,0.4082503556187766
homs,refugee,0.40823150726005
idolatry,interracial,0.40699650166483853
magenta,"color, coloured",0.40682788051209096
shipov,patron,0.40682788051209096
zines,gossip,0.40682788051209096
barring,one,0.4067256872005268
modicum,ability,0.4065350660262253
conqueror,patron,0.4054054054054053
hardworking,nurse,0.4039829302987197
meals,nurse,0.4039829302987197
infonerd,bossy,0.4039829302987197
envious,deaf,0.4039829302987197
consecration,spinster,0.4039829302987197
willem,chief,0.4039829302987197
aching,darkness,0.4039829302987197
camps,refugee,0.4039829302987197
deformed,pale,0.4039829302987197
haggard,prostitute,0.4039829302987197
contractually,intersex,0.40380506048046194
marrying,slaves,0.4035478759354387
humanity,mankind,0.4035133415384826
tats,"barbarian, gentile",0.40298122530437674
bombed,refugee,0.40256045519203404
lincolnshire,spinster,0.40256045519203404
powerfulness,nurse,0.40256045519203404
russkie,barbarian,0.40256045519203404
clements,patron,0.40113798008534846
irishlass,madam,0.40113798008534846
eichenwald,gossip,0.40113798008534846
disapointed,one,0.40113798008534846
diagnosis,disability,0.40062413506465566
profesional,respectability,0.39976510458015957
pavelic,chief,0.39846296524836317
baned,woke,0.3982930298719772
abroad,foreign,0.3982930298719772
snobby,beggar,0.3982930298719772
shook,deaf,0.3982930298719772
ziya,"patron, oriental",0.3974068698196957
metzger,"patron, spinster",0.39687055476529154
strengths,diversity,0.39627346225697957
worrisome,one,0.3959141988354752
sava,barbarian,0.3958330613455866
diagnoses,diversity,0.39556866435316385
scar,pale,0.3954480796586059
wy,beggar,0.3954480796586059
weep,deaf,0.3954480796586059
smiljan,spinster,0.3946436489600703
porcupine,madam,0.3942569965378665
manoj,chief,0.39402560455192026
travian,bossy,0.39402560455192026
tremble,darkness,0.39402560455192026
mugs,beggar,0.39402560455192026
pimple,deaf,0.39402560455192026
algerian,refugee,0.39315335864186174
enslavement,"slavery, interracial, slaves",0.39297744830139486
depressants,interracial,0.3928669197915399
hazelton,bossy,0.3926031294452346
refereed,seminal,0.3926031294452346
unchosen,partner,0.3926031294452346
patriarch,patron,0.39252727801512893
haired,pale,0.3921229789724828
inspires,respectability,0.3918470774099643
hookers,beggar,0.391180654338549
ants,pale,0.391180654338549
deadlock,one,0.3910231372288584
cluster,coloured,0.3908005050488835
matey,woke,0.38975817923186334
hindenburg,chief,0.38975817923186334
propol,bossy,0.38880767476204314
clara,patron,0.3883357041251777
sustenance,"nurse, partner",0.3883357041251777
marched,"patron, spinster",0.3883357041251777
mecca,slaves,0.3883357041251777
crusades,"slavery, antisemitism",0.38811030846537753
cynic,"respectability, bossy",0.3879722493594608
aborted,partner,0.38719732309650834
wikiadmins,madam,0.3870102819689875
transported,slaves,0.38691322901849207
eko,nurse,0.38691322901849207
kingturtle,madam,0.38691322901849207
backgrounds,diversity,0.38661832899146553
background,color,0.3864702552079882
wasilla,nurse,0.3854907539118064
panwar,tribe,0.3854907539118064
contracted,partner,0.3854907539118064
apparantly,deaf,0.3854907539118064
tuberculosis,"diversity, disability",0.3850486542086305
ssri,intersex,0.38476676079712185
haifa,refugee,0.3846691394092534
ealier,"woke, one",0.38406827880512084
georgi,"chief, spinster",0.38406827880512084
cfc,color,0.38406827880512084
epithet,"racial, antisemitism",0.38317479590574377
enquiries,ability,0.3826813189280893
chogyal,spinster,0.3826458036984352
adorable,bossy,0.3826458036984352
sentient,mankind,0.3814260774848738
climates,pale,0.38122332859174957
diagonally,coloured,0.38122332859174957
packer,beggar,0.38122332859174957
enemy,darkness,0.38122332859174957
principles,spirit,0.38122332859174957
stoned,prostitute,0.38122332859174957
shafted,woke,0.38122332859174957
abide,spirit,0.38109475011389027
goons,one,0.380701956873195
puny,pale,0.38025795932745643
gayest,"beggar, mistress",0.3798008534850639
congressman,chief,0.3798008534850639
maneuver,nurse,0.379363368183343
warmer,pale,0.3783783783783783
ames,chief,0.3783783783783783
zapata,spinster,0.3783783783783783
quantification,"seminal, intersex",0.378154996338521
chemicals,disability,0.3772859256621983
lowlife,bossy,0.37695590327169265
unexpectedly,"woke, darkness",0.37695590327169265
coloured,white,0.37695590327169265
canuck,beggar,0.37695590327169265
sds,intersex,0.3759413940789736
unconfirmed,gossip,0.375533428165007
wikiislam,gossip,0.37411095305832137
dumber,deaf,0.37411095305832137
sarcastically,woke,0.37411095305832137
dunce,deaf,0.37411095305832137
talkheader,color,0.37411095305832137
rigor,"diversity, seminal",0.37395045640993135
showered,woke,0.37268847795163573
nitwit,deaf,0.37268847795163573
thigh,"pale, coloured",0.37268847795163573
hush,woke,0.37268847795163573
rudest,mistress,0.37212593230750224
esoglou,antisemitism,0.3715271208092325
kenyon,patron,0.3712660028449502
huntley,woke,0.3712660028449502
spirits,"mankind, darkness",0.3712660028449502
ucking,beggar,0.3712660028449502
prevailing,diversity,0.3707003211740524
galilee,"refugee, slaves",0.3706459764033191
sharks,pale,0.36984352773826457
vishnu,mankind,0.36984352773826457
strelchick,woke,0.36984352773826457
yuppie,deaf,0.36984352773826457
godly,darkness,0.3691443800772999
clegg,chief,0.3684210526315789
beloved,prostitute,0.3684210526315789
ecstasy,pale,0.3684210526315789
wavefront,coloured,0.3684210526315789
carioca,mistress,0.3677584470151404
looted,refugee,0.3673615031026868
peiser,seminal,0.3658750902010596
cked,beggar,0.36557610241820765
mobster,prostitute,0.36557610241820765
muchly,madam,0.3646892707288373
aspie,bossy,0.36442853629624233
guiding,spirit,0.364286922201175
sluts,prostitute,0.364153627311522
eyeballs,woke,0.364153627311522
sucky,beggar,0.3627815593085347
pimps,prostitute,0.36273115220483637
slave,"slavery, slaves",0.36273115220483637
sweater,"pale, coloured",0.36273115220483637
afro,natives,0.36273115220483637
ancestry,ethnicity,0.36273115220483637
shelves,nurse,0.36273115220483637
hennessy,spinster,0.36130867709815073
weeds,beggar,0.36130867709815073
locker,partner,0.36130867709815073
brackenridge,spinster,0.36130867709815073
mongrel,barbarian,0.3598862019914651
excrement,pale,0.35859526410847514
remarried,mistress,0.3584637268847795
pupil,coloured,0.3584637268847795
pcap,woke,0.3581937465307376
dzasta,madam,0.3578262603920488
confessional,interracial,0.3577774177017426
competency,mastery,0.35745883603726075
interred,spinster,0.35704125177809387
mankind,darkness,0.35704125177809387
cavaiani,chief,0.35704125177809387
neuroscience,seminal,0.35676057310306386
observational,"diversity, seminal",0.35643691774635616
confront,bossy,0.3557158329564077
maggie,madam,0.35561877667140823
ancestors,tribe,0.35561877667140823
rebutted,seminal,0.35436414240528225
webcam,partner,0.3541963015647226
greatful,madam,0.3541963015647226
anittas,madam,0.35340919516539276
ymb,one,0.35327610625039396
crabs,pale,0.35277382645803695
least,one,0.35277382645803695
oneself,ability,0.35206854779094326
douches,bossy,0.3515763596734569
shyster,"interracial, enslavement",0.3514005688335461
thinner,coloured,0.3513513513513513
dim,"pale, coloured",0.3513513513513513
messin,beggar,0.3513513513513513
skinned,"pale, white, coloured",0.3513513513513513
jew,"fat, gentile",0.3505960095866918
chronically,intersex,0.3501692636607131
fled,slaves,0.3499288762446657
vialls,prostitute,0.3499288762446657
brendon,partner,0.3499288762446657
brighten,woke,0.3499288762446657
sod,madam,0.34850640113798004
wesker,woke,0.34850640113798004
babur,tribe,0.34850640113798004
nisbett,seminal,0.3477951635846372
shines,darkness,0.34762384782975086
leased,nurse,0.3470839260312944
amuca,tribe,0.3470839260312944
maryam,patron,0.3470839260312944
brigadier,chief,0.3470839260312944
minister,chief,0.3470839260312944
sins,mankind,0.34619717046206844
heartfelt,madam,0.34576960620205965
divine,mankind,0.34566145092460876
pooped,beggar,0.34566145092460876
dahn,deaf,0.34566145092460876
african,white,0.34566145092460876
sith,darkness,0.34566145092460876
nurses,nurse,0.34566145092460876
yellowish,coloured,0.34566145092460876
subcommittee,chief,0.3452817657257009
progresses,darkness,0.3451793410165436
groundhog,woke,0.3428165007112375
cheung,partner,0.3428165007112375
dorothea,spinster,0.3428165007112375
bahamas,chief,0.3428165007112375
asian,white,0.3428165007112375
outskirts,coloured,0.34266606504753716
wikipeia,beggar,0.3421709955786918
pregnancy,gender,0.341633259452094
crackhead,"mistress, deaf",0.3413940256045519
firstborn,patron,0.3413940256045519
kulothunga,patron,0.3413940256045519
coronary,disability,0.3413940256045519
kdka,gossip,0.3413940256045519
tarita,prostitute,0.33997155049786626
renfrew,patron,0.33997155049786626
spiff,madam,0.33997155049786626
incarcerated,nurse,0.33997155049786626
getae,tribe,0.33997155049786626
straps,"pale, white, coloured",0.3385490753911806
mastered,nurse,0.3385490753911806
havnt,bossy,0.3385490753911806
congruent,mastery,0.3383930888146213
sicko,mistress,0.33813865568573975
needy,nurse,0.3380296671433265
venomous,pale,0.33720957378631994
devastated,spinster,0.337126600284495
